Time.time,PlayerName,accelerometerRawX,accelerometerRawY,playerPosX,playerPosY,playerVelocity,puckPosX,puckPosY,puckVelocity,scoreBlue,scoreRed
13.8,PlayerRed,0.0541687,-1.956924,-0.4182812,3.442333,(-0.1, 1.6),0,0,0,0,1
13.82,PlayerRed,0.0541687,-1.956924,-0.4192921,3.474116,(-0.1, 1.6),0,0,0,0,1
13.84,PlayerRed,0.0541687,-1.956924,-0.4202899,3.505857,(0.0, 1.6),0,0,0,0,1
13.86,PlayerRed,0.0541687,-1.956924,-0.4212758,3.537559,(0.0, 1.6),0,0,0,0,1
13.88,PlayerRed,0.0541687,-1.956924,-0.4222509,3.569225,(0.0, 1.6),0,0,0,0,1
13.9,PlayerRed,0.0541687,-1.956924,-0.4232161,3.600859,(0.0, 1.6),0,0,0,0,1
13.92,PlayerRed,0.0541687,-1.956924,-0.4241724,3.632464,(0.0, 1.6),0,0,0,0,1
13.94,PlayerRed,0.0541687,-1.956924,-0.4251205,3.664042,(0.0, 1.6),0,0,0,0,1
13.96,PlayerRed,0.0541687,-1.956924,-0.4260612,3.695595,(0.0, 1.6),0,0,3.82344,0,1
13.98,PlayerRed,0.0541687,-1.956924,-0.4269952,3.727127,(0.0, 1.6),0,0,3.475855,0,1
14,PlayerRed,0.0541687,-1.956924,-0.427923,3.758638,(0.0, 1.6),0,0,3.159868,0,1
14.02,PlayerRed,0.04258728,-1.940155,-0.4288453,3.790131,(0.0, 1.6),0,0,2.872607,0,1
14.04,PlayerRed,0.04258728,-1.940155,-0.4297457,3.821584,(0.0, 1.6),0,0,2.611461,0,1
14.06,PlayerRed,0.04258728,-1.940155,-0.4306262,3.852998,(0.0, 1.6),0,0,2.374055,0,1
14.08,PlayerRed,0.04258728,-1.940155,-0.4314886,3.88438,(0.0, 1.6),0,0,2.158232,0,1
14.1,PlayerRed,0.04258728,-1.940155,-0.4323345,3.91573,(0.0, 1.6),0,0,1.962029,0,1
14.12,PlayerRed,0.04258728,-1.940155,-0.4331655,3.947052,(0.0, 1.6),0,0,1.783663,0,1
14.14,PlayerRed,0.04258728,-1.940155,-0.4339829,3.978349,(0.0, 1.6),0,0,1.621511,0,1
14.16,PlayerRed,0.04258728,-1.940155,-0.4347879,4.009623,(0.0, 1.6),0,0,1.474101,0,1
14.18,PlayerRed,0.04258728,-1.940155,-0.4355817,4.040876,(0.0, 1.6),0,0,1.340092,0,1
14.2,PlayerRed,0.04258728,-1.940155,-0.4363653,4.07211,(0.0, 1.6),0,0,1.218265,0,1
14.22,PlayerRed,0.04258728,-1.940155,-0.4371395,4.103326,(0.0, 1.6),0,0,1.107514,0,1
14.24,PlayerRed,0.04258728,-1.940155,-0.4379054,4.134526,(0.0, 1.6),0,0,1.006831,0,1
14.26,PlayerRed,0.04258728,-1.940155,-0.4386635,4.165712,(0.0, 1.6),0,0,0.9153007,0,1
14.28,PlayerRed,0.04258728,-1.940155,-0.4394147,4.196886,(0.0, 1.6),0,0,0.8320915,0,1
14.3,PlayerRed,0.04258728,-1.940155,-0.4401596,4.228047,(0.0, 1.6),0,0,0.7564468,0,1
14.32,PlayerRed,0.04258728,-1.940155,-0.4408986,4.259197,(0.0, 1.6),0,0,0.6876789,0,1
14.34,PlayerRed,0.04258728,-1.940155,-0.4416324,4.290338,(0.0, 1.6),0,0,0.6251626,0,1
14.36,PlayerRed,0.04258728,-1.940155,-0.4423615,4.321469,(0.0, 1.6),0,0,0.5683296,0,1
14.38,PlayerRed,0.04258728,-1.940155,-0.4430862,4.352593,(0.0, 1.6),0,0,0.5166633,0,1
14.4,PlayerRed,0.04258728,-1.940155,-0.443807,4.383709,(0.0, 1.6),0,0,0.4696939,0,1
14.42,PlayerRed,0.04258728,-1.940155,-0.4445242,4.414818,(0.0, 1.6),0,0,0.4269944,0,1
14.44,PlayerRed,0.04258728,-1.940155,-0.4452382,4.445922,(0.0, 1.6),0,0,0.3881767,0,1
14.46,PlayerRed,0.04258728,-1.940155,-0.4459492,4.47702,(0.0, 1.6),0,0,0.3528879,0,1
14.48,PlayerRed,0.04858398,-1.936569,-0.4466575,4.508112,(0.0, 1.6),0,0,0.3208072,0,1
14.5,PlayerRed,-0.2594757,-1.902252,-0.447372,4.539196,(0.0, 1.6),0,0,0.2916429,0,1
14.52,PlayerRed,-0.2594757,-1.902252,-0.4476442,4.57022,(0.0, 1.6),0,0,0.2651299,0,1
14.54,PlayerRed,-0.2594757,-1.902252,-0.4475143,4.60119,(0.0, 1.5),0,0,0.2410272,0,1
14.56,PlayerRed,-0.2594757,-1.902252,-0.4470187,4.632112,(0.0, 1.5),0,0,0.2191156,0,1
14.58,PlayerRed,-0.2594757,-1.902252,-0.4461907,4.66299,(0.0, 1.5),0,0,0.199196,0,1
14.6,PlayerRed,-0.2594757,-1.902252,-0.4450606,4.693828,(0.1, 1.5),0,0,0.1810873,0,1
14.62,PlayerRed,-0.2594757,-1.902252,-0.4436559,4.724629,(0.1, 1.5),0,0,0.1646248,0,1
14.64,PlayerRed,-0.2594757,-1.902252,-0.4420014,4.693861,(0.1, -1.5),0,0,0.1496589,0,1
14.66,PlayerRed,-0.2594757,-1.902252,-0.4401199,4.668657,(0.1, -1.3),0,0,0.1360535,0,1
14.68,PlayerRed,-0.2594757,-1.902252,-0.438032,4.648511,(0.1, -1.0),0,0,0.123685,0,1
14.7,PlayerRed,-0.2594757,-1.902252,-0.4357565,4.632964,(0.1, -0.8),0,0,0.1124409,0,1
14.72,PlayerRed,-0.2594757,-1.902252,-0.4333105,4.621596,(0.1, -0.6),0,0,0.102219,0,1
14.74,PlayerRed,-0.2594757,-1.902252,-0.4307094,4.614029,(0.1, -0.4),0,0,0.09292638,0,1
14.76,PlayerRed,-0.2594757,-1.902252,-0.4279673,4.609917,(0.1, -0.2),0,0,0.08447852,0,1
14.78,PlayerRed,-0.2594757,-1.902252,-0.4250971,4.608946,(0.1, 0.0),0,0,0.07679865,0,1
14.8,PlayerRed,-0.2594757,-1.902252,-0.4221105,4.61083,(0.1, 0.1),0,0,0.06981695,0,1
14.82,PlayerRed,-0.2594757,-1.902252,-0.4190179,4.615309,(0.2, 0.2),0,0,0.06346995,0,1
14.84,PlayerRed,-0.2594757,-1.902252,-0.415829,4.622149,(0.2, 0.3),0,0,0.05769996,0,1
14.86,PlayerRed,-0.2594757,-1.902252,-0.4125527,4.631133,(0.2, 0.4),0,0,0.0524545,0,1
14.88,PlayerRed,-0.2594757,-1.902252,-0.4091967,4.642067,(0.2, 0.5),0,0,0.04768591,0,1
14.9,PlayerRed,-0.2594757,-1.902252,-0.4057684,4.654775,(0.2, 0.6),0,0,0.04335082,0,1
14.92,PlayerRed,-3.589813,-0.3536072,-0.4022744,4.669094,(0.2, 0.7),0,0,0.03940983,0,1
14.94,PlayerRed,-3.589813,-0.3536072,-0.3938764,4.682625,(0.4, 0.7),0,0,2.862122,0,1
14.96,PlayerRed,-3.589813,-0.3536072,-0.3810204,4.695441,(0.6, 0.6),0,0,2.601929,0,1
14.98,PlayerRed,-3.589813,-0.3536072,-0.3641115,4.707606,(0.8, 0.6),0,0,2.36539,0,1
15,PlayerRed,-2.879532,2.744888,-0.3435183,4.71918,(1.0, 0.6),0,0,2.150354,0,1
15.02,PlayerRed,-2.879532,2.744888,-0.3206088,4.71918,(1.1, 0.0),0,0,1.954867,0,1
15.04,PlayerRed,-2.879532,2.744888,-0.2955935,4.715187,(1.3, -0.2),0,0,1.777152,0,1
15.06,PlayerRed,-2.879532,2.744888,-0.268664,4.707565,(1.3, -0.4),0,0,1.615593,0,1
15.08,PlayerRed,-2.879532,2.744888,-0.2399942,4.696643,(1.4, -0.5),0,0,1.468721,0,1
15.1,PlayerRed,-2.879532,2.744888,-0.2097423,4.682722,(1.5, -0.7),0,0,1.335201,0,1
15.12,PlayerRed,-2.879532,2.744888,-0.1780522,4.666073,(1.6, -0.8),0,0,1.213819,0,1
15.14,PlayerRed,-2.879532,2.744888,-0.1450545,4.646946,(1.6, -1.0),0,0,1.103472,0,1
15.16,PlayerRed,-2.879532,2.744888,-0.1108683,4.625565,(1.7, -1.1),0,0,1.003156,0,1
15.18,PlayerRed,-2.879532,2.744888,-0.07560152,4.602135,(1.8, -1.2),0,0,0.9119599,0,1
15.2,PlayerRed,-2.879532,2.744888,-0.03935238,4.576842,(1.8, -1.3),0,0,0.8290544,0,1
15.22,PlayerRed,-2.879532,2.744888,-0.002210211,4.549857,(1.9, -1.3),0,0,0.7536858,0,1
15.24,PlayerRed,-2.879532,2.744888,0.03574381,4.521331,(1.9, -1.4),0,0,0.6851689,0,1
15.26,PlayerRed,-2.879532,2.744888,0.07443587,4.491407,(1.9, -1.5),0,0,0.6228808,0,1
15.28,PlayerRed,-2.879532,2.744888,0.1137989,4.46021,(2.0, -1.6),0,0,0.5662553,0,1
15.3,PlayerRed,-2.879532,2.744888,0.1537718,4.427857,(2.0, -1.6),0,0,0.5147775,0,1
15.32,PlayerRed,-2.879532,2.744888,0.1942993,4.394453,(2.0, -1.7),0,0,0.4679795,0,1
15.34,PlayerRed,-2.879532,2.744888,0.2353309,4.360093,(2.1, -1.7),0,0,0.4254359,0,1
15.36,PlayerRed,-2.879532,2.744888,0.2768207,4.324863,(2.1, -1.8),0,0,0.3867599,0,1
15.38,PlayerRed,-2.879532,2.744888,0.3187272,4.288844,(2.1, -1.8),0,0,0.3515999,0,1
15.4,PlayerRed,-3.162445,4.907257,0.3610123,4.252107,(2.1, -1.8),0,0,0.3196362,0,1
15.42,PlayerRed,-3.162445,4.907257,0.4040533,4.211571,(2.2, -2.0),0,0,0.2905784,0,1
15.44,PlayerRed,-3.162445,4.907257,0.4477814,4.167583,(2.2, -2.2),0,0,0.2641622,0,1
15.46,PlayerRed,-3.162445,4.907257,0.4921342,4.120456,(2.2, -2.4),0,0,0.2401474,0,1
15.48,PlayerRed,-3.162445,4.907257,0.5370547,4.070475,(2.2, -2.5),0,0,0.2183158,0,1
15.5,PlayerRed,-3.162445,4.907257,0.5824915,4.0179,(2.3, -2.6),0,0,0.1984689,0,1
15.52,PlayerRed,-3.162445,4.907257,0.6283976,3.962967,(2.3, -2.7),0,0,0.1804263,0,1
15.54,PlayerRed,-3.162445,4.907257,0.6747304,3.90589,(2.3, -2.9),0,0,0.1640239,0,1
15.56,PlayerRed,-3.162445,4.907257,0.721451,3.846864,(2.3, -3.0),0,0,0.1491126,0,1
15.58,PlayerRed,-3.162445,4.907257,0.7685242,3.786067,(2.4, -3.0),0,0,0.1355569,0,1
15.6,PlayerRed,-3.162445,4.907257,0.815918,3.723658,(2.4, -3.1),0,0,0.1232336,0,1
15.62,PlayerRed,-3.162445,4.907257,0.8636031,3.659786,(2.4, -3.2),0,0,0.1120305,0,1
15.64,PlayerRed,-3.162445,4.907257,0.9115531,3.594581,(2.4, -3.3),0,0,0.1018459,0,1
15.66,PlayerRed,-3.162445,4.907257,0.959744,3.528167,(2.4, -3.3),0,0,0.09258718,0,1
15.68,PlayerRed,-3.162445,4.907257,1.008154,3.460653,(2.4, -3.4),0,0,0.08417016,0,1
15.7,PlayerRed,-3.162445,4.907257,1.056763,3.392138,(2.4, -3.4),0,0,0.07651833,0,1
15.72,PlayerRed,-3.162445,4.907257,1.105552,3.322715,(2.4, -3.5),0,0,0.06956211,0,1
15.74,PlayerRed,-3.162445,4.907257,1.154507,3.252464,(2.4, -3.5),0,0,0.06323828,0,1
15.76,PlayerRed,-3.162445,4.907257,1.20361,3.181463,(2.5, -3.6),0,0,0.05748934,0,1
15.78,PlayerRed,-3.162445,4.907257,1.25285,3.109778,(2.5, -3.6),0,0,0.05226304,0,1
15.8,PlayerRed,-3.162445,4.907257,1.302213,3.037472,(2.5, -3.6),0,0,0.04751185,0,1
15.82,PlayerRed,-3.162445,4.907257,1.351689,2.964601,(2.5, -3.6),0,0,0.04319259,0,1
15.84,PlayerRed,-3.162445,4.907257,1.401267,2.891217,(2.5, -3.7),0,0,0.03926599,0,1
15.86,PlayerRed,-1.000885,6.436752,1.450937,2.817367,(2.5, -3.7),0,0,0.03569635,0,1
15.88,PlayerRed,-1.000885,6.436752,1.497548,2.740868,(2.3, -3.8),0,0,0.03245123,0,1
15.9,PlayerRed,-1.000885,6.436752,1.541378,2.661961,(2.2, -3.9),0,0,0.02950112,0,1
15.92,PlayerRed,-1.000885,6.436752,1.582678,2.580864,(2.1, -4.1),0,0,0.0268192,0,1
15.94,PlayerRed,-1.000885,6.436752,1.62168,2.497778,(2.0, -4.2),0,0,0.02438108,0,1
15.96,PlayerRed,-1.000885,6.436752,1.658593,2.412882,(1.8, -4.2),0,0,0.02216462,0,1
15.98,PlayerRed,-1.000885,6.436752,1.693605,2.326341,(1.8, -4.3),0,0,0.02014966,0,1
16,PlayerRed,-1.000885,6.436752,1.72689,2.238306,(1.7, -4.4),0,0,0.01831787,0,1
16.02,PlayerRed,-1.000885,6.436752,1.758605,2.148911,(1.6, -4.5),0,0,0.01665261,0,1
16.04,PlayerRed,-1.000885,6.436752,1.728318,2.05828,(-1.5, -4.5),0,0,0.01513873,0,1
16.06,PlayerRed,-1.000885,6.436752,1.702239,1.966526,(-1.3, -4.6),0,0,0.01376248,0,1
16.08,PlayerRed,-1.000885,6.436752,1.679987,1.87375,(-1.1, -4.6),0,0,0.1974722,0,1
16.1,PlayerRed,-1.000885,6.436752,1.693425,1.829164,(0.3, -2.5),0,0,0.7238479,0,1
16.12,PlayerRed,-1.000885,6.436752,1.705173,1.778305,(0.4, -2.7),0,0,0.6580433,0,1
16.14,PlayerRed,-1.000885,6.436752,1.716008,1.722272,(0.5, -2.9),0,0,0.5982212,0,1
16.16,PlayerRed,-1.000885,6.436752,1.727054,1.662251,(0.5, -3.0),0,0,0.5438374,0,1
16.18,PlayerRed,-1.000885,6.436752,1.738985,1.598985,(0.6, -3.2),0,0,0.4943976,0,1
16.2,PlayerRed,-1.008072,5.750412,1.751636,1.532624,(0.6, -3.3),0,0,0.4494523,0,1
16.22,PlayerRed,-1.008072,5.750412,1.751153,1.471674,(0.0, -3.1),0,0,0.4848286,0,1
16.24,PlayerRed,-1.008072,5.750412,1.750755,1.409311,(0.0, -3.1),0,0,0.4407532,0,1
16.26,PlayerRed,-0.8540344,5.783127,1.750419,1.34558,(0.0, -3.2),0,0,0.4006847,0,1
16.28,PlayerRed,-0.8540344,5.783127,1.750131,1.280477,(0.0, -3.3),0,0,0.3642588,0,1
16.3,PlayerRed,-0.8540344,5.783127,1.749877,1.214025,(0.0, -3.3),0,0,0.3311444,0,1
16.32,PlayerRed,-0.8540344,5.783127,1.74965,1.146242,(0.0, -3.4),0,0,0.3010403,0,1
16.34,PlayerRed,-0.8540344,5.783127,1.749444,1.077139,(0.0, -3.5),0,0,0.273673,0,1
16.36,PlayerRed,-0.8540344,5.783127,1.749252,1.006717,(0.0, -3.5),0,0,0.2487936,0,1
16.38,PlayerRed,-0.8540344,5.783127,1.749083,0.9349786,(0.0, -3.6),0,0,0.226176,0,1
16.4,PlayerRed,-0.8540344,5.783127,1.748948,0.8619189,(0.0, -3.7),0,0,0.2056146,0,1
16.42,PlayerRed,-0.8540344,5.783127,1.74884,0.7896429,(0.0, -3.6),0,0,0.1869223,0,1
16.44,PlayerRed,-0.8540344,5.783127,1.748754,0.7182634,(0.0, -3.6),0,0,0.1699294,0,1
16.46,PlayerRed,-0.8540344,5.783127,1.748685,0.6478248,(0.0, -3.5),0,0,0.1544812,0,1
16.48,PlayerRed,-0.8540344,5.783127,1.748629,0.5783237,(0.0, -3.5),0,0,0.1404375,0,1
16.5,PlayerRed,0.7325134,6.633881,1.748585,0.5097236,(0.0, -3.4),0,0,0.1276704,0,1
16.52,PlayerRed,0.7325134,6.633881,1.74855,0.4407686,(0.0, -3.4),0,0,0.116064,0,1
16.54,PlayerRed,0.7325134,6.633881,1.748521,0.3694464,(0.0, -3.6),0,0,0.1055128,0,1
16.56,PlayerRed,0.7325134,6.633881,1.748499,0.2959722,(0.0, -3.7),0,0,0.09592068,0,1
16.58,PlayerRed,0.7325134,6.633881,1.748481,0.2205416,(0.0, -3.8),0,0,0.08720062,0,1
16.6,PlayerRed,0.7325134,6.633881,1.748466,0.1433324,(0.0, -3.9),0,0,0.07927328,0,1
16.62,PlayerRed,0.7325134,6.633881,1.748454,0.06383781,(0.0, -4.0),0,0,0.07206663,0,1
16.64,PlayerRed,0.7325134,6.633881,1.748445,-0.01773452,(0.0, -4.1),0,0,0.06551512,0,1
16.66,PlayerRed,0.7325134,6.633881,1.748438,-0.1011957,(0.0, -4.2),0,0,0.05955919,0,1
16.68,PlayerRed,0.7325134,6.633881,1.748432,-0.1863739,(0.0, -4.3),0,0,0.05414472,0,1
16.7,PlayerRed,0.7325134,6.633881,1.748427,-0.2731133,(0.0, -4.3),0,0,0.04922247,0,1
16.72,PlayerRed,0.7325134,6.633881,1.748423,-0.3612716,(0.0, -4.4),0,0,0.0447477,0,1
16.74,PlayerRed,0.7325134,6.633881,1.74842,-0.4507201,(0.0, -4.5),0,0,0.04067972,0,1
16.76,PlayerRed,0.7325134,6.633881,1.748418,-0.5413414,(0.0, -4.5),0,0,0.03698156,0,1
16.78,PlayerRed,0.2935791,3.805527,1.748416,-0.6330289,(0.0, -4.6),0,0,0.0336196,0,1
16.8,PlayerRed,0.2935791,3.805527,1.748414,-0.7222708,(0.0, -4.5),0,0,0.03056327,0,1
16.82,PlayerRed,0.2935791,3.805527,1.748413,-0.809283,(0.0, -4.4),0,0,0.02778479,0,1
16.84,PlayerRed,0.2935791,3.805527,1.748412,-0.8942564,(0.0, -4.2),0,0,0.0252589,0,1
16.86,PlayerRed,0.2935791,3.805527,1.748411,-0.9773597,(0.0, -4.2),0,0,0.02296264,0,1
16.88,PlayerRed,0.2935791,3.805527,1.748411,-1.058742,(0.0, -4.1),0,0,0.02087512,0,1
16.9,PlayerRed,0.2935791,3.805527,1.74841,-1.138535,(0.0, -4.0),0,0,0.01897738,0,1
16.92,PlayerRed,0.2935791,3.805527,1.74841,-1.216858,(0.0, -3.9),0,0,0.01725217,0,1
16.94,PlayerRed,0.2935791,3.805527,1.747983,-1.293595,(0.0, -3.8),0,0,0.01568379,0,1
16.96,PlayerRed,0.2935791,3.805527,1.747167,-1.368892,(0.0, -3.8),0,0,0.01425799,0,1
16.98,PlayerRed,0.2935791,3.805527,1.745999,-1.442878,(-0.1, -3.7),0,0,0.01296181,0,1
17,PlayerRed,1.653488,3.805527,1.74451,-1.515674,(-0.1, -3.6),0,0,0.01178346,0,1
17.02,PlayerRed,1.653488,3.649506,1.741449,-1.587448,(-0.2, -3.6),0,0,0.01071224,0,1
17.04,PlayerRed,1.653488,3.649506,1.737195,-1.65808,(-0.2, -3.5),0,0,0.009738396,0,1
17.06,PlayerRed,1.653488,3.649506,1.731862,-1.727672,(-0.3, -3.5),0,0,0.008853087,0,1
17.08,PlayerRed,1.653488,3.649506,1.725551,-1.796315,(-0.3, -3.4),0,0,0.008048261,0,1
17.1,PlayerRed,1.653488,3.649506,1.717853,-1.863661,(-0.4, -3.4),0,0,0.007316601,0,1
17.12,PlayerRed,1.653488,3.649506,1.708897,-1.929824,(-0.4, -3.3),0,0,0.006651455,0,1
17.14,PlayerRed,1.653488,3.649506,1.69879,-1.99492,(-0.5, -3.3),0,0,0.006046777,0,1
17.16,PlayerRed,1.653488,3.649506,1.68762,-2.059062,(-0.6, -3.2),0,0,0.00549707,0,1
17.18,PlayerRed,1.653488,3.649506,1.675461,-2.122361,(-0.6, -3.2),0,0,0.004997336,0,1
17.2,PlayerRed,1.653488,3.649506,1.662373,-2.184923,(-0.7, -3.1),0,0,0.004543033,0,1
17.22,PlayerRed,1.653488,3.649506,1.648405,-2.246846,(-0.7, -3.1),0,0,0.00413003,0,1
17.24,PlayerRed,1.653488,3.649506,1.633597,-2.308227,(-0.7, -3.1),0,0,0.003754572,0,1
17.26,PlayerRed,1.730499,2.823898,1.617981,-2.369152,(-0.8, -3.0),0,0,0.003413247,0,1
17.28,PlayerRed,1.730499,2.823898,1.601395,-2.428555,(-0.8, -3.0),0,0,0.003102952,0,1
17.3,PlayerRed,1.730499,2.823898,1.583896,-2.4866,(-0.9, -2.9),0,0,0.002820865,0,1
17.32,PlayerRed,1.730499,2.823898,1.565536,-2.543432,(-0.9, -2.8),0,0,0.002564423,0,1
17.34,PlayerRed,1.730499,2.823898,1.54636,-2.599185,(-1.0, -2.8),0,0,0.002331294,0,1
17.36,PlayerRed,1.730499,2.823898,1.52641,-2.653976,(-1.0, -2.7),0,0,0.002119358,0,1
17.38,PlayerRed,1.730499,2.823898,1.505756,-2.707894,(-1.0, -2.7),0,0,0.001926689,0,1
17.4,PlayerRed,1.730499,2.823898,1.484634,-2.76092,(-1.1, -2.7),0,0,0.001751535,0,1
17.42,PlayerRed,1.730499,2.823898,1.46302,-2.813176,(-1.1, -2.6),0,0,0.001592305,0,1
17.44,PlayerRed,1.730499,2.823898,1.440853,-2.864789,(-1.1, -2.6),0,0,0.001447549,0,1
17.46,PlayerRed,1.730499,2.823898,1.418185,-2.915817,(-1.1, -2.6),0,0,0.001315954,0,1
17.48,PlayerRed,1.730499,2.823898,1.39506,-2.966314,(-1.2, -2.5),0,0,0.001196322,0,1
17.5,PlayerRed,0.7333221,1.816742,1.371521,-3.016328,(-1.2, -2.5),0,0,0.001087565,0,1
17.52,PlayerRed,0.7333221,1.816742,1.349054,-3.064437,(-1.1, -2.4),0,0,0,0,1
17.54,PlayerRed,0.7333221,1.816742,1.327564,-3.110816,(-1.1, -2.3),0,0,0,0,1
17.56,PlayerRed,0.7333221,1.816742,1.306961,-3.15562,(-1.0, -2.2),0,0,0,0,1
17.58,PlayerRed,0.7333221,1.816742,1.287163,-3.198994,(-1.0, -2.2),0,0,0,0,1
17.6,PlayerRed,0.7333221,1.816742,1.2681,-3.241068,(-1.0, -2.1),0,0,0,0,1
17.62,PlayerRed,0.7333221,1.816742,1.249702,-3.281959,(-0.9, -2.0),0,0,0,0,1
17.64,PlayerRed,0.7333221,1.816742,1.23191,-3.321775,(-0.9, -2.0),0,0,0,0,1
17.66,PlayerRed,0.7333221,1.816742,1.214669,-3.360615,(-0.9, -1.9),0,0,0,0,1
17.68,PlayerRed,0.7333221,1.816742,1.197929,-3.398566,(-0.8, -1.9),0,0,0,0,1
17.7,PlayerRed,0.7333221,1.816742,1.181644,-3.435709,(-0.8, -1.9),0,0,0,0,1
17.72,PlayerRed,0.7333221,1.816742,1.165773,-3.472118,(-0.8, -1.8),0,0,0,0,1
17.74,PlayerRed,0.7333221,1.816742,1.150278,-3.50786,(-0.8, -1.8),0,0,0,0,1
17.76,PlayerRed,0.7333221,1.816742,1.135125,-3.542995,(-0.8, -1.8),0,0,0,0,1
17.78,PlayerRed,1.525391,1.159531,1.120283,-3.577579,(-0.7, -1.7),0,0,0,0,1
17.8,PlayerRed,1.525391,1.159531,1.104571,-3.610705,(-0.8, -1.7),0,0,0,0,1
17.82,PlayerRed,1.525391,1.159531,1.088069,-3.642506,(-0.8, -1.6),0,0,0,0,1
17.84,PlayerRed,1.525391,1.159531,1.070849,-3.673103,(-0.9, -1.5),0,0,0,0,1
17.86,PlayerRed,1.525391,1.159531,1.052975,-3.702605,(-0.9, -1.5),0,0,0,0,1
17.88,PlayerRed,1.525391,1.159531,1.034507,-3.731111,(-0.9, -1.4),0,0,0,0,1
17.9,PlayerRed,1.525391,1.159531,1.015499,-3.758713,(-1.0, -1.4),0,0,0,0,1
17.92,PlayerRed,1.525391,1.159531,0.9960011,-3.785491,(-1.0, -1.3),0,0,0,0,1
17.94,PlayerRed,1.525391,1.159531,0.9760566,-3.811522,(-1.0, -1.3),0,0,0,0,1
17.96,PlayerRed,1.525391,1.159531,0.9557065,-3.836874,(-1.0, -1.3),0,0,0,0,1
17.98,PlayerRed,1.525391,1.159531,0.9349877,-3.861607,(-1.0, -1.2),0,0,0,0,1
18,PlayerRed,1.525391,1.159531,0.9139336,-3.885778,(-1.1, -1.2),0,0,0,0,1
18.02,PlayerRed,1.206177,1.093689,0.8925747,-3.909439,(-1.1, -1.2),0,0,0,0,1
18.04,PlayerRed,1.206177,1.093689,0.8714032,-3.932539,(-1.1, -1.2),0,0,0,0,1
18.06,PlayerRed,1.206177,1.093689,0.8504019,-3.95513,(-1.1, -1.1),0,0,0,0,1
18.08,PlayerRed,1.206177,1.093689,0.8295553,-3.977258,(-1.0, -1.1),0,0,0,0,1
18.1,PlayerRed,1.206177,1.093689,0.8088495,-3.998966,(-1.0, -1.1),0,0,0,0,1
18.12,PlayerRed,1.206177,1.093689,0.7882716,-4.02029,(-1.0, -1.1),0,0,0,0,1
18.14,PlayerRed,1.206177,1.093689,0.76781,-4.041267,(-1.0, -1.0),0,0,0,0,1
18.16,PlayerRed,1.206177,1.093689,0.747454,-4.061928,(-1.0, -1.0),0,0,0,0,1
18.18,PlayerRed,1.206177,1.093689,0.7271942,-4.082302,(-1.0, -1.0),0,0,0,0,1
18.2,PlayerRed,1.206177,1.093689,0.7070218,-4.102414,(-1.0, -1.0),0,0,0,0,1
18.22,PlayerRed,1.206177,1.093689,0.6869287,-4.122288,(-1.0, -1.0),0,0,0,0,1
18.24,PlayerRed,1.206177,1.093689,0.6669079,-4.141947,(-1.0, -1.0),0,0,0,0,1
18.26,PlayerRed,1.206177,1.093689,0.6469527,-4.161409,(-1.0, -1.0),0,0,0,0,1
18.28,PlayerRed,1.215744,1.227371,0.6270571,-4.180693,(-1.0, -1.0),0,0,0,0,1
18.3,PlayerRed,1.215744,1.227371,0.6072019,-4.200009,(-1.0, -1.0),0,0,0,0,1
18.32,PlayerRed,1.215744,1.227371,0.5873834,-4.219354,(-1.0, -1.0),0,0,0,0,1
18.34,PlayerRed,1.215744,1.227371,0.5675982,-4.238726,(-1.0, -1.0),0,0,0,0,1
18.36,PlayerRed,1.215744,1.227371,0.5478433,-4.258122,(-1.0, -1.0),0,0,0,0,1
18.38,PlayerRed,1.215744,1.227371,0.5281159,-4.27754,(-1.0, -1.0),0,0,0,0,1
18.4,PlayerRed,1.215744,1.227371,0.5084136,-4.296978,(-1.0, -1.0),0,0,0,0,1
18.42,PlayerRed,1.215744,1.227371,0.4887341,-4.316434,(-1.0, -1.0),0,0,0,0,1
18.44,PlayerRed,1.215744,1.227371,0.4690752,-4.335907,(-1.0, -1.0),0,0,0,0,1
18.46,PlayerRed,1.215744,1.227371,0.4494352,-4.355395,(-1.0, -1.0),0,0,0,0,1
18.48,PlayerRed,1.215744,1.227371,0.4298123,-4.374896,(-1.0, -1.0),0,0,0,0,1
18.5,PlayerRed,1.215744,1.227371,0.4102049,-4.39441,(-1.0, -1.0),0,0,0,0,1
18.52,PlayerRed,1.438416,1.216187,0.3906116,-4.413935,(-1.0, -1.0),0,0,0,0,1
18.54,PlayerRed,1.438416,1.216187,0.3707073,-4.433454,(-1.0, -1.0),0,0,0,0,1
18.56,PlayerRed,1.438416,1.216187,0.3505203,-4.452967,(-1.0, -1.0),0,0,0,0,1
18.58,PlayerRed,1.438416,1.216187,0.3300762,-4.472476,(-1.0, -1.0),0,0,0,0,1
18.6,PlayerRed,1.438416,1.216187,0.3093984,-4.49198,(-1.0, -1.0),0,0,0,0,1
18.62,PlayerRed,1.438416,1.216187,0.2885082,-4.51148,(-1.0, -1.0),0,0,0,0,1
18.64,PlayerRed,1.438416,1.216187,0.2674248,-4.530977,(-1.1, -1.0),0,0,0,0,1
18.66,PlayerRed,1.438416,1.216187,0.2461659,-4.55047,(-1.1, -1.0),0,0,0,0,1
18.68,PlayerRed,1.438416,1.216187,0.2247474,-4.56996,(-1.1, -1.0),0,0,0,0,1
18.7,PlayerRed,1.438416,1.216187,0.2031837,-4.589447,(-1.1, -1.0),0,0,0,0,1
